product_id,product_name,category,brand,description,price,marketplace,rating,terjual,tanggal_upload
IB01340,Sabun Bayi Libby Terbaru,Ibu & Bayi,Libby,"Sabun Bayi dari Libby, daya serap tinggi membuat bayi nyaman sepanjang hari.",82500,Shopee,4.9,1753,2022-09-15
FW00306,Dress Casual Nona Original,Fashion Wanita,Nona,"Dress Casual dari Nona, warna pastel lembut mudah dipadupadankan.",380500,TikTok Shop,4.6,499,2024-12-18
PR01060,Toples Kedap Udara IKEA Original,Peralatan Rumah,IKEA,"Toples Kedap Udara dari IKEA, praktis multifungsi memudahkan pekerjaan rumah tangga.",249500,Tokopedia,4.9,25932,2023-01-09
FP00089,Kemeja Lengan Panjang Greenlight Terbaru,Fashion Pria,Greenlight,"Kemeja Lengan Panjang dari Greenlight, desain simpel elegan untuk gaya kasual maupun formal.",270000,Shopee,3.8,1819,2023-08-13
FP00228,Kemeja Lengan Panjang Nevada Premium,Fashion Pria,Nevada,"Kemeja Lengan Panjang dari Nevada, jahitan rapi awet dan tidak mudah luntur.",277000,Tokopedia,4.0,30,2022-08-08
SK00688,Sunscreen SPF 50 MS Glow Original,Skincare & Kecantikan,MS Glow,"Sunscreen SPF 50 dari MS Glow, mencerahkan dan melembapkan kulit wajah secara efektif.",156000,Shopee,4.1,3478,2022-11-10
OO01616,Dumbbell Set League,Olahraga & Outdoor,League,"Dumbbell Set dari League, ringan nyaman dan mendukung performa saat berolahraga.",277500,Shopee,4.9,3,2022-03-04
PR01143,Wadah Bumbu Napolly Terbaru,Peralatan Rumah,Napolly,"Wadah Bumbu dari Napolly, praktis multifungsi memudahkan pekerjaan rumah tangga.",374500,Shopee,4.6,233,2020-07-25
SK00616,Serum Vitamin C Skintific Edisi Spesial,Skincare & Kecantikan,Skintific,"Serum Vitamin C dari Skintific, tekstur ringan cepat meresap tidak lengket di kulit.",115500,Tokopedia,3.8,14,2024-09-19
FW00373,Cardigan Rajut Vanilla Hijab Terbaru,Fashion Wanita,Vanilla Hijab,"Cardigan Rajut dari Vanilla Hijab, warna pastel lembut mudah dipadupadankan.",271500,TikTok Shop,4.7,328,2025-04-28
SK00541,Micellar Water Somethinc Best Seller,Skincare & Kecantikan,Somethinc,"Micellar Water dari Somethinc, tekstur ringan cepat meresap tidak lengket di kulit.",206500,TikTok Shop,3.9,5,2021-10-22
PR01216,Wadah Bumbu Maspion Edisi Spesial,Peralatan Rumah,Maspion,"Wadah Bumbu dari Maspion, desain minimalis hemat tempat cocok untuk rumah modern.",114000,Tokopedia,4.2,8,2023-08-27
FP00185,Celana Cargo Cardinal Original,Fashion Pria,Cardinal,"Celana Cargo dari Cardinal, model slim fit kekinian cocok untuk anak muda.",135000,TikTok Shop,4.3,10,2019-07-23
GA00981,Holder HP Mobil JETE Best Seller,Gadget & Aksesoris HP,JETE,"Holder HP Mobil dari JETE, suara jernih bass mantap cocok untuk gaming dan musik.",473500,TikTok Shop,3.9,9623,2024-04-24
PR01029,Gantungan Baju Technoplast,Peralatan Rumah,Technoplast,"Gantungan Baju dari Technoplast, kualitas food grade aman digunakan sehari hari.",132000,Tokopedia,4.4,3232,2024-05-16
OO01610,Sarung Tangan Gym Consina Premium,Olahraga & Outdoor,Consina,"Sarung Tangan Gym dari Consina, desain ergonomis anti selip aman digunakan.",178500,Shopee,4.1,2079,2022-08-16
FW00497,Blouse Korea Vanilla Hijab,Fashion Wanita,Vanilla Hijab,"Blouse Korea dari Vanilla Hijab, model korean style yang sedang tren dan kekinian.",173500,Shopee,4.4,2787,2019-04-17
SK00552,Masker Wajah Azarine Edisi Spesial,Skincare & Kecantikan,Azarine,"Masker Wajah dari Azarine, aman untuk kulit sensitif dan sudah bpom terdaftar.",101000,Tokopedia,4.3,23319,2023-07-09
MM01838,Keripik Singkong Tango Terbaru,Makanan & Minuman,Tango,"Keripik Singkong dari Tango, kemasan praktis cocok untuk stok camilan di rumah.",148500,TikTok Shop,4.6,50,2019-12-18
IB01430,Botol Susu Anti Kolik Nuby,Ibu & Bayi,Nuby,"Botol Susu Anti Kolik dari Nuby, desain lucu dengan kualitas premium terpercaya.",110500,Shopee,4.2,18179,2023-03-16
OO01724,Tas Ransel Gunung Specs,Olahraga & Outdoor,Specs,"Tas Ransel Gunung dari Specs, cocok untuk pemula maupun atlet profesional.",444500,Tokopedia,4.1,14538,2020-12-16
IB01482,Gendongan Bayi Mothercare Edisi Spesial,Ibu & Bayi,Mothercare,"Gendongan Bayi dari Mothercare, desain lucu dengan kualitas premium terpercaya.",285500,Shopee,4.0,50,2022-02-16
IB01280,Gendongan Bayi Libby Original,Ibu & Bayi,Libby,"Gendongan Bayi dari Libby, daya serap tinggi membuat bayi nyaman sepanjang hari.",80500,Tokopedia,3.9,1617,2021-04-07
PR01086,Tempat Sampah Claris Premium,Peralatan Rumah,Claris,"Tempat Sampah dari Claris, desain minimalis hemat tempat cocok untuk rumah modern.",51000,Shopee,4.0,20,2025-04-07
GA00937,Tempered Glass Hippo,Gadget & Aksesoris HP,Hippo,"Tempered Glass dari Hippo, kualitas original bergaransi resmi dan awet.",429500,Tokopedia,4.9,14533,2024-01-04
PR01111,Set Pisau Dapur Maspion Best Seller,Peralatan Rumah,Maspion,"Set Pisau Dapur dari Maspion, desain minimalis hemat tempat cocok untuk rumah modern.",260500,Tokopedia,4.4,18,2019-06-18
FW00283,Outer Blazer Pomelo Terbaru,Fashion Wanita,Pomelo,"Outer Blazer dari Pomelo, warna pastel lembut mudah dipadupadankan.",306000,Tokopedia,4.8,3152,2020-05-20
SK00573,Micellar Water MS Glow Original,Skincare & Kecantikan,MS Glow,"Micellar Water dari MS Glow, membantu mengatasi jerawat dan menyamarkan noda hitam.",138500,Tokopedia,4.0,1284,2023-11-02
OO01569,Resistance Band Ortuseight,Olahraga & Outdoor,Ortuseight,"Resistance Band dari Ortuseight, desain ergonomis anti selip aman digunakan.",543000,Tokopedia,4.8,3757,2019-03-25
IB01370,Bantal Peang Pigeon,Ibu & Bayi,Pigeon,"Bantal Peang dari Pigeon, lembut dan aman untuk kulit sensitif bayi.",50500,TikTok Shop,4.0,367,2020-04-14
GA00946,Smartwatch Anker Premium,Gadget & Aksesoris HP,Anker,"Smartwatch dari Anker, desain premium ringan dan mudah dibawa kemana saja.",329500,Tokopedia,4.9,408,2022-01-20
FP00036,Hoodie Greenlight Original,Fashion Pria,Greenlight,"Hoodie dari Greenlight, jahitan rapi awet dan tidak mudah luntur.",247500,Shopee,4.5,3549,2023-07-09
GA00953,Smartwatch Hippo Original,Gadget & Aksesoris HP,Hippo,"Smartwatch dari Hippo, desain premium ringan dan mudah dibawa kemana saja.",363500,Shopee,4.5,8151,2021-05-12
SK00697,Serum Vitamin C MS Glow Terbaru,Skincare & Kecantikan,MS Glow,"Serum Vitamin C dari MS Glow, membantu mengatasi jerawat dan menyamarkan noda hitam.",129500,Shopee,4.1,126,2024-07-17
FP00060,Kaos Polos 3Second Premium,Fashion Pria,3Second,"Kaos Polos dari 3Second, jahitan rapi awet dan tidak mudah luntur.",219000,Shopee,4.0,22,2020-05-04
GA00846,TWS Bluetooth Robot Best Seller,Gadget & Aksesoris HP,Robot,"TWS Bluetooth dari Robot, desain premium ringan dan mudah dibawa kemana saja.",294000,Shopee,3.9,115,2023-06-04
PR01134,Tempat Sampah Lion Star Premium,Peralatan Rumah,Lion Star,"Tempat Sampah dari Lion Star, praktis multifungsi memudahkan pekerjaan rumah tangga.",176000,TikTok Shop,4.2,14,2022-08-03
MM01825,Keripik Singkong Nabati Premium,Makanan & Minuman,Nabati,"Keripik Singkong dari Nabati, kemasan praktis cocok untuk stok camilan di rumah.",147000,Tokopedia,3.9,499,2025-04-14
IB01492,Baju Bayi Newborn Nuby Premium,Ibu & Bayi,Nuby,"Baju Bayi Newborn dari Nuby, daya serap tinggi membuat bayi nyaman sepanjang hari.",208500,Tokopedia,4.9,9,2019-01-24
MM01867,Sereal Sarapan Silverqueen Terbaru,Makanan & Minuman,Silverqueen,"Sereal Sarapan dari Silverqueen, rasa gurih dan enak dibuat dari bahan pilihan.",78000,Shopee,4.4,28,2024-08-11
PR01001,Sapu Set IKEA Original,Peralatan Rumah,IKEA,"Sapu Set dari IKEA, kualitas food grade aman digunakan sehari hari.",220000,TikTok Shop,4.1,2601,2022-07-16
MM01877,Minuman Serbuk Silverqueen Best Seller,Makanan & Minuman,Silverqueen,"Minuman Serbuk dari Silverqueen, tanpa pengawet berbahaya aman dikonsumsi keluarga.",159000,Shopee,4.7,14,2022-08-19
SK00721,Serum Vitamin C Skintific Premium,Skincare & Kecantikan,Skintific,"Serum Vitamin C dari Skintific, mencerahkan dan melembapkan kulit wajah secara efektif.",185000,Shopee,4.0,4547,2022-12-26
GA00883,Softcase Anti Crack Aukey Premium,Gadget & Aksesoris HP,Aukey,"Softcase Anti Crack dari Aukey, desain premium ringan dan mudah dibawa kemana saja.",486500,TikTok Shop,4.0,4363,2021-04-18
IB01257,Selimut Bayi Sleek Best Seller,Ibu & Bayi,Sleek,"Selimut Bayi dari Sleek, daya serap tinggi membuat bayi nyaman sepanjang hari.",244000,Tokopedia,4.6,17,2022-06-07
FW00299,Tunik Muslim Pomelo,Fashion Wanita,Pomelo,"Tunik Muslim dari Pomelo, desain feminim elegan cocok untuk kerja maupun jalan.",148500,TikTok Shop,4.3,8727,2019-09-06
FP00182,Jaket Bomber Nevada Terbaru,Fashion Pria,Nevada,"Jaket Bomber dari Nevada, jahitan rapi awet dan tidak mudah luntur.",114500,Shopee,4.1,443,2022-01-01
GA00836,Softcase Anti Crack Rexus Edisi Spesial,Gadget & Aksesoris HP,Rexus,"Softcase Anti Crack dari Rexus, desain premium ringan dan mudah dibawa kemana saja.",95500,TikTok Shop,4.3,77,2021-07-02
SK00736,Serum Vitamin C Avoskin Terbaru,Skincare & Kecantikan,Avoskin,"Serum Vitamin C dari Avoskin, tekstur ringan cepat meresap tidak lengket di kulit.",101500,Tokopedia,4.8,17415,2021-11-02
FP00025,Kaos Polos 3Second Terbaru,Fashion Pria,3Second,"Kaos Polos dari 3Second, model slim fit kekinian cocok untuk anak muda.",102500,Tokopedia,4.3,24002,2021-10-17
PR01104,Tempat Sampah Technoplast Premium,Peralatan Rumah,Technoplast,"Tempat Sampah dari Technoplast, bahan kuat tahan lama dan mudah dibersihkan.",326500,Tokopedia,4.3,149,2020-09-21
SK00743,Lip Tint Avoskin Best Seller,Skincare & Kecantikan,Avoskin,"Lip Tint dari Avoskin, tekstur ringan cepat meresap tidak lengket di kulit.",196000,Tokopedia,4.1,9428,2019-09-20
SK00699,Lip Tint Avoskin Best Seller,Skincare & Kecantikan,Avoskin,"Lip Tint dari Avoskin, mencerahkan dan melembapkan kulit wajah secara efektif.",217500,TikTok Shop,4.6,4525,2020-05-12
FP00035,Kemeja Lengan Panjang Greenlight Original,Fashion Pria,Greenlight,"Kemeja Lengan Panjang dari Greenlight, bahan katun premium adem nyaman dipakai harian.",248000,Tokopedia,4.8,14,2020-10-24
OO01744,Sarung Tangan Gym Consina Best Seller,Olahraga & Outdoor,Consina,"Sarung Tangan Gym dari Consina, cocok untuk pemula maupun atlet profesional.",193500,TikTok Shop,4.1,3550,2020-01-03
FW00378,Rok Plisket Berrybenka Original,Fashion Wanita,Berrybenka,"Rok Plisket dari Berrybenka, warna pastel lembut mudah dipadupadankan.",321500,Tokopedia,3.9,42,2024-03-17
GA00766,Kepala Charger Anker Terbaru,Gadget & Aksesoris HP,Anker,"Kepala Charger dari Anker, suara jernih bass mantap cocok untuk gaming dan musik.",369000,TikTok Shop,4.3,407,2025-11-27
GA00924,Charger Fast Charging Vivan Premium,Gadget & Aksesoris HP,Vivan,"Charger Fast Charging dari Vivan, pengisian cepat kcompatibel untuk semua tipe hp.",239500,TikTok Shop,4.4,86,2022-02-24
OO01652,Raket Badminton Adidas Edisi Spesial,Olahraga & Outdoor,Adidas,"Raket Badminton dari Adidas, cocok untuk pemula maupun atlet profesional.",78000,Shopee,4.2,1378,2019-02-21
IB01276,Sabun Bayi MamyPoko Best Seller,Ibu & Bayi,MamyPoko,"Sabun Bayi dari MamyPoko, daya serap tinggi membuat bayi nyaman sepanjang hari.",188000,TikTok Shop,4.3,457,2024-12-10
SK00678,Serum Vitamin C Scarlett Premium,Skincare & Kecantikan,Scarlett,"Serum Vitamin C dari Scarlett, aman untuk kulit sensitif dan sudah bpom terdaftar.",71500,Shopee,4.0,27853,2023-02-14
IB01447,Mainan Edukasi Cussons Baby Terbaru,Ibu & Bayi,Cussons Baby,"Mainan Edukasi dari Cussons Baby, lembut dan aman untuk kulit sensitif bayi.",55000,TikTok Shop,4.7,465,2025-02-09
SK00689,Toner Hydrating Scarlett Original,Skincare & Kecantikan,Scarlett,"Toner Hydrating dari Scarlett, tekstur ringan cepat meresap tidak lengket di kulit.",78500,TikTok Shop,4.3,167,2021-09-24
FP00032,Hoodie 3Second Best Seller,Fashion Pria,3Second,"Hoodie dari 3Second, model slim fit kekinian cocok untuk anak muda.",88000,TikTok Shop,4.9,42,2020-09-04
OO01657,Matras Yoga Specs Original,Olahraga & Outdoor,Specs,"Matras Yoga dari Specs, cocok untuk pemula maupun atlet profesional.",440000,Tokopedia,4.1,1060,2019-07-23
SK00634,Cushion Matte Emina Original,Skincare & Kecantikan,Emina,"Cushion Matte dari Emina, aman untuk kulit sensitif dan sudah bpom terdaftar.",51500,TikTok Shop,4.0,41,2025-03-20
GA00909,Charger Fast Charging Aukey Best Seller,Gadget & Aksesoris HP,Aukey,"Charger Fast Charging dari Aukey, pengisian cepat kcompatibel untuk semua tipe hp.",63000,Tokopedia,4.4,3617,2022-10-22
GA00932,Smartwatch Rexus Original,Gadget & Aksesoris HP,Rexus,"Smartwatch dari Rexus, kualitas original bergaransi resmi dan awet.",116000,TikTok Shop,4.4,238,2021-02-01
GA00851,Smartwatch Hippo Edisi Spesial,Gadget & Aksesoris HP,Hippo,"Smartwatch dari Hippo, pengisian cepat kcompatibel untuk semua tipe hp.",151000,TikTok Shop,4.3,338,2022-05-14
FP00077,Sweater Rajut Greenlight,Fashion Pria,Greenlight,"Sweater Rajut dari Greenlight, model slim fit kekinian cocok untuk anak muda.",93000,Tokopedia,4.1,42,2021-10-03
GA00816,Tempered Glass Robot Original,Gadget & Aksesoris HP,Robot,"Tempered Glass dari Robot, kualitas original bergaransi resmi dan awet.",214500,Tokopedia,4.8,12,2021-07-11
MM01784,Sereal Sarapan Nabati Edisi Spesial,Makanan & Minuman,Nabati,"Sereal Sarapan dari Nabati, tanpa pengawet berbahaya aman dikonsumsi keluarga.",129000,Shopee,4.3,5860,2022-04-19
MM01882,Snack Rumput Laut Sasa Terbaru,Makanan & Minuman,Sasa,"Snack Rumput Laut dari Sasa, kemasan praktis cocok untuk stok camilan di rumah.",196500,Tokopedia,4.6,13396,2025-02-25
OO01716,Tas Ransel Gunung Consina Best Seller,Olahraga & Outdoor,Consina,"Tas Ransel Gunung dari Consina, bahan berkualitas tahan lama untuk aktivitas outdoor.",592500,TikTok Shop,4.5,43,2023-09-27
MM01849,Kopi Robusta Kapal Api Terbaru,Makanan & Minuman,Kapal Api,"Kopi Robusta dari Kapal Api, kemasan praktis cocok untuk stok camilan di rumah.",29000,Shopee,4.5,27904,2019-11-12
FW00269,Kemeja Oversize Berrybenka Premium,Fashion Wanita,Berrybenka,"Kemeja Oversize dari Berrybenka, bahan adem jatuh dan nyaman untuk aktivitas seharian.",233000,TikTok Shop,4.4,42,2019-03-23
IB01288,Selimut Bayi MamyPoko Edisi Spesial,Ibu & Bayi,MamyPoko,"Selimut Bayi dari MamyPoko, lembut dan aman untuk kulit sensitif bayi.",148500,Tokopedia,4.1,365,2019-09-05
OO01654,Resistance Band Nike Premium,Olahraga & Outdoor,Nike,"Resistance Band dari Nike, desain ergonomis anti selip aman digunakan.",572500,TikTok Shop,4.8,119,2023-01-04
IB01256,Baju Bayi Newborn Sweety Best Seller,Ibu & Bayi,Sweety,"Baju Bayi Newborn dari Sweety, desain lucu dengan kualitas premium terpercaya.",266000,Shopee,4.9,2068,2025-02-03
PR01106,Set Pisau Dapur Oxone Best Seller,Peralatan Rumah,Oxone,"Set Pisau Dapur dari Oxone, bahan kuat tahan lama dan mudah dibersihkan.",380000,Shopee,3.9,197,2025-06-13
SK00619,Lip Tint Emina,Skincare & Kecantikan,Emina,"Lip Tint dari Emina, aman untuk kulit sensitif dan sudah bpom terdaftar.",157500,Tokopedia,4.0,477,2020-01-07
GA00913,Tempered Glass Rexus,Gadget & Aksesoris HP,Rexus,"Tempered Glass dari Rexus, desain premium ringan dan mudah dibawa kemana saja.",136500,Tokopedia,4.8,47,2019-06-01
IB01357,Sabun Bayi MamyPoko Edisi Spesial,Ibu & Bayi,MamyPoko,"Sabun Bayi dari MamyPoko, lembut dan aman untuk kulit sensitif bayi.",81000,TikTok Shop,4.9,369,2021-12-02
PR01146,Rak Serbaguna Napolly Original,Peralatan Rumah,Napolly,"Rak Serbaguna dari Napolly, bahan kuat tahan lama dan mudah dibersihkan.",338500,Shopee,4.9,18,2021-12-09
IB01272,Tisu Basah Mothercare Best Seller,Ibu & Bayi,Mothercare,"Tisu Basah dari Mothercare, desain lucu dengan kualitas premium terpercaya.",146500,TikTok Shop,4.7,28200,2019-11-14
PR01133,Sapu Set Claris Edisi Spesial,Peralatan Rumah,Claris,"Sapu Set dari Claris, desain minimalis hemat tempat cocok untuk rumah modern.",338000,TikTok Shop,3.8,42,2024-05-16
IB01379,Botol Susu Anti Kolik Sweety Terbaru,Ibu & Bayi,Sweety,"Botol Susu Anti Kolik dari Sweety, desain lucu dengan kualitas premium terpercaya.",43500,Tokopedia,4.5,4900,2020-03-13
PR01061,Keset Kaki Lion Star Terbaru,Peralatan Rumah,Lion Star,"Keset Kaki dari Lion Star, praktis multifungsi memudahkan pekerjaan rumah tangga.",303500,TikTok Shop,3.9,1669,2024-02-27
GA00891,Softcase Anti Crack JETE Original,Gadget & Aksesoris HP,JETE,"Softcase Anti Crack dari JETE, pengisian cepat kcompatibel untuk semua tipe hp.",137500,Shopee,4.5,38,2020-11-17
PR01116,Rak Serbaguna Technoplast Terbaru,Peralatan Rumah,Technoplast,"Rak Serbaguna dari Technoplast, kualitas food grade aman digunakan sehari hari.",193500,TikTok Shop,4.9,487,2025-03-14
FP00166,Hoodie 3Second Premium,Fashion Pria,3Second,"Hoodie dari 3Second, bahan katun premium adem nyaman dipakai harian.",158500,Tokopedia,3.9,20,2025-10-09
MM01780,Teh Celup Premium Kobe Premium,Makanan & Minuman,Kobe,"Teh Celup Premium dari Kobe, rasa gurih dan enak dibuat dari bahan pilihan.",53500,Shopee,4.5,43,2022-10-27
SK00690,Micellar Water Scarlett Original,Skincare & Kecantikan,Scarlett,"Micellar Water dari Scarlett, tekstur ringan cepat meresap tidak lengket di kulit.",121500,Shopee,4.9,2701,2023-10-22
PR01173,Toples Kedap Udara Maspion Terbaru,Peralatan Rumah,Maspion,"Toples Kedap Udara dari Maspion, praktis multifungsi memudahkan pekerjaan rumah tangga.",83500,TikTok Shop,4.4,3,2025-06-18
FP00039,Kaos Polos Emba,Fashion Pria,Emba,"Kaos Polos dari Emba, jahitan rapi awet dan tidak mudah luntur.",301000,Shopee,4.5,1683,2021-11-09
FP00019,Kemeja Lengan Panjang Cardinal Premium,Fashion Pria,Cardinal,"Kemeja Lengan Panjang dari Cardinal, model slim fit kekinian cocok untuk anak muda.",278000,Tokopedia,4.6,1429,2023-10-12
SK00514,Cushion Matte MS Glow Best Seller,Skincare & Kecantikan,MS Glow,"Cushion Matte dari MS Glow, aman untuk kulit sensitif dan sudah bpom terdaftar.",179000,Shopee,4.5,48,2021-02-27
MM01998,Madu Murni Kobe Edisi Spesial,Makanan & Minuman,Kobe,"Madu Murni dari Kobe, rasa gurih dan enak dibuat dari bahan pilihan.",131500,Shopee,3.9,172,2021-03-15
GA00993,Kepala Charger Aukey,Gadget & Aksesoris HP,Aukey,"Kepala Charger dari Aukey, kualitas original bergaransi resmi dan awet.",369000,Tokopedia,4.2,27572,2024-10-06
OO01653,Skipping Rope Nike Edisi Spesial,Olahraga & Outdoor,Nike,"Skipping Rope dari Nike, cocok untuk pemula maupun atlet profesional.",48500,Tokopedia,4.9,455,2019-07-05
IB01439,Popok Bayi Mothercare Edisi Spesial,Ibu & Bayi,Mothercare,"Popok Bayi dari Mothercare, lembut dan aman untuk kulit sensitif bayi.",151500,TikTok Shop,4.6,2560,2024-02-07
PR01223,Rak Serbaguna Oxone Premium,Peralatan Rumah,Oxone,"Rak Serbaguna dari Oxone, praktis multifungsi memudahkan pekerjaan rumah tangga.",293500,Shopee,4.3,4990,2020-09-03
PR01011,Rak Serbaguna Napolly Edisi Spesial,Peralatan Rumah,Napolly,"Rak Serbaguna dari Napolly, kualitas food grade aman digunakan sehari hari.",30000,Tokopedia,4.1,323,2019-05-06
IB01263,Botol Susu Anti Kolik Mothercare Premium,Ibu & Bayi,Mothercare,"Botol Susu Anti Kolik dari Mothercare, bahan hypoallergenic bebas bahan kimia berbahaya.",159500,TikTok Shop,3.8,497,2021-01-04
FP00222,Kaos Polos 3Second Edisi Spesial,Fashion Pria,3Second,"Kaos Polos dari 3Second, desain simpel elegan untuk gaya kasual maupun formal.",179000,Tokopedia,4.7,2314,2024-07-17
FW00294,Dress Casual Colorbox Edisi Spesial,Fashion Wanita,Colorbox,"Dress Casual dari Colorbox, warna pastel lembut mudah dipadupadankan.",245500,TikTok Shop,4.0,10,2019-07-24
PR01185,Panci Anti Lengket IKEA Terbaru,Peralatan Rumah,IKEA,"Panci Anti Lengket dari IKEA, praktis multifungsi memudahkan pekerjaan rumah tangga.",337000,TikTok Shop,5.0,8830,2022-05-26
MM01866,Snack Rumput Laut Madurasa Premium,Makanan & Minuman,Madurasa,"Snack Rumput Laut dari Madurasa, kualitas premium dengan cita rasa khas nusantara.",87000,TikTok Shop,4.9,17378,2023-09-17
OO01631,Botol Minum Sport Nike Terbaru,Olahraga & Outdoor,Nike,"Botol Minum Sport dari Nike, cocok untuk pemula maupun atlet profesional.",433500,Tokopedia,4.7,13679,2021-07-20
MM01885,Minuman Serbuk Dua Kelinci,Makanan & Minuman,Dua Kelinci,"Minuman Serbuk dari Dua Kelinci, kualitas premium dengan cita rasa khas nusantara.",34500,TikTok Shop,4.0,20366,2020-12-16
FW00394,Kemeja Oversize Vanilla Hijab Edisi Spesial,Fashion Wanita,Vanilla Hijab,"Kemeja Oversize dari Vanilla Hijab, desain feminim elegan cocok untuk kerja maupun jalan.",132000,Tokopedia,3.9,24,2024-12-10
MM01798,Teh Celup Premium Kobe Edisi Spesial,Makanan & Minuman,Kobe,"Teh Celup Premium dari Kobe, tanpa pengawet berbahaya aman dikonsumsi keluarga.",152500,Shopee,4.5,871,2020-02-10
